number,quote
1,quote
2,‘Bother!’
3,‘Brrrrrh!’
4,‘I’d better get on with this quickly. I don’t want to die of cold.’
5,"‘I wish we had lilies,’"
6,"‘Like jewels,’"
7,‘Sanctuary…’
8,"‘Don’t move,’ she said, ‘or try to move. I’m going for help.’"
9,‘Julian?’
10,‘Sanctuary?’
11,"‘You must come at once,’"
12,‘There’s a man dying in the church.’
13,‘Internal bleeding?’
14,‘How on earth did he come here?’
15,"‘Well, that’s that,’"
16,"‘He was shot,’"
17,‘Could he have gone far after that happened?’
18,"‘Oh, I know that,’"
19,‘Sanctuary?’
20,"‘Here’s Julian,’"
21,‘Dear me!’
22,"‘He was in the church, dying. He’d been shot. Do you know him, Julian? I thought he said your name.’"
23,"‘Poor fellow,’"
24,"‘No, I don’t know him. I’m almost sure I’ve never seen him before.’"
25,‘Please—please—’
26,quote
27,"Oh, I know,It must have been. Do sit down. Can I offer you—well, perhaps it’s a little early for tea—"
28,"No, no, nothing for us,It’s very kind of you, I’m sure. Just wanted to…well…what poor William said and all that, you know?"
29,"He’s been abroad a long time,and I think he must have had some very nasty experiences. Very quiet and depressed he’s been, ever since he came home. Said the world wasn’t fit to live in and there was nothing to look forward to. Poor Bill, he was always moody."
30,"Poor fellow, poor fellow,It doesn’t do to judge."
31,"Did he leave a message? Any last words, nothing like that?"
32,"No,He came into the church when he was dying, for sanctuary."
33,"He tried to say something just before he died,He began, “Please,” but that’s as far as he got."
34,His coat?’ Bunch frowned.
35,"That’s all right, then,He’ll hand them over to us, I expect. His private papers would be in the wallet."
36,"There was a pound note in the wallet,Nothing else."
37,"Well, thank you again, Mrs Harmon. The coat he was wearing—perhaps the sergeant’s got that too, has he?"
38,Now I wonder where…excuse me a moment.’
39,Here it is. I’ll do it up for you in brown paper.
40,"Julian,’ said Bunch. ‘What’s Sanctuary exactly?"
41,"Well, Sanctuary in Roman and Greek temples applied to the cella in which stood the statue of a god. The Latin word for altar “ara” also means protection."
42,The right of sanctuary in Christian churches was finally and definitely recognized. The earliest mention of the right of sanctuary in England is in the Code of Laws issued by Ethelbert in A.D. six hundred…
43,"Darling,’ she said. ‘You are sweet.’"
44,"The Eccleses have been here,’ said Bunch."
45,The Eccleses? I don’t seem to remember…
46,quote
47,"'I know what you mean, dear. We women—well, it’s different.'"
48,‘But why was he there at all?’
49,"‘This calls for action… I think the right thing to do, therefore, would be for us to go to the sales… But before we set out, we might put one or two little arrangements in hand.'"
50,"‘Really a prewar quality face towel… With a J on it, too. So fortunate that Raymond’s wife’s name is Joan.'"
51,"‘Oh, thank you, Gladys… Such a dear girl… Always so willing and so kind.'"
52,"‘Now be very careful, dear… By the way, is there still that nice young inspector at Melchester that I remember?'"
53,"‘Well, if not… I can always ring up the Chief Constable.'"
54,'Everybody would remember you. You’re quite unique.'
55,"‘Stop him, stop him. He’s taken my suitcase.'"
56,"‘Now then, what’s all this?’"
57,"I haven't opened it,"""
58,""""
59,""""
60,"Miss Marple?"""
61,quote
