number,quote
1,quote
2,"""So it said on our menu in the restaurant car yesterday, mon ami. Your remark is not original."""
3,"""A thousand pardons, Hastings. My thoughts were wandering. Wandering indeed to that part of the world you mentioned just now."""
4,"""How I wish I had been with you,"""
5,"""Tell me, Poirot,"" Are you never tempted to renew your activities? This passive life—"""
6,"""Suits me admirably, my friend. To sit in the sun—what could be more charming?"""
7,"""They seem to be giving the Home Secretary a pretty bad time of it,"""
8,"""The poor man. He has his troubles, that one. Ah! yes. So much so that he seeks for help in the most improbable quarters."""
9,"""But, Poirot,"" This is most flattering!"""
10,"""You think so, my friend?"""
11,"""He speaks in the warmest terms of your ability."""
12,"""He is right,"""
13,"""It is too bad,"" This will put an end to our holiday."""
14,"""No, no, calmez vous—there is no question of that."""
15,"""But the Home Secretary says the matter is urgent."""
16,"""He may be right—or again he may not. These politicians, they are easily excited. I have seen myself, in the Chambre des Députés in Paris—"""
17,"""Yes, yes, but Poirot, surely we ought to be making arrangements?"""
18,"""Calm yourself, Hastings, calm yourself, I pray of you! Always the excitement, the agitation. We are not going to London today—nor yet tomorrow."""
19,"""But this summons—"""
20,"""Does not concern me. I do not belong to your police force, Hastings. I am asked to undertake a case as a private investigator. I refuse."""
21,"""You refuse?"""
22,"""Certainly. I write with perfect politeness, tender my regrets, my apologies, explain that I am completely desolated—but what will you?"""
23,"""You are not finished,"""
24,"""There speaks the good friend—the faithful dog. And you have reason, too. The grey cells, they still function—the order, the method—it is"
25,quote
26,I can provide you the dialogue lines for character Hastings and other characters as per your request.
27,quote
28,
29,”
30,quote
31,"""No, Mademoiselle. It is not silly. You do not understand. You are in danger—grave danger. I tell it to you. I! And you do not know who I am?"""
32,"in rather a flat tone. “Oh, yes.”"
33,"eh?"""
34,"yes."""
35,"you are a polite little liar."" (I started, remembering the words spoken at the Majestic Hotel that day after lunch.) “I forget—you are only a child—you would not have heard. So quickly does fame pass. My friend there—he will tell you.”"
36,somewhat embarrassed.
37,""" I explained."
38,""" cried Poirot. “Is that all you can find to say? Mais dis donc! Say then to Mademoiselle that I am a detective unique, unsurpassed, the greatest that ever lived!”"
39,""" I said coldly. “You have told her yourself.”"
40,"yes, but it is more agreeable to have been able to preserve the modesty. One should not sing one’s own praises.”"
41,"” agreed Nick, with mock sympathy. “Who is the dog, by the way? Dr. Watson, I presume.”"
42,""" I said coldly."
43,""" said Nick. “Who said I wasn’t educated? Well, this is all too, too marvellous! Do you think someone really wants to do away with me? It would be thrilling. But, of course, that sort of thing doesn’t really happen. Only in books. I expect Monsieur Poirot is like a surgeon who’s invented an operation or a doctor who’s found an obscure disease and wants everyone to have it.”"
44,"will nothing make you serious? It would not have been a joke, Mademoiselle, if you had been lying in the hotel garden a pretty little corpse with a nice little hole through your head instead of your hat. You would not have laughed then—eh?”"
45,"but based on context, it seems to be a reference to Captain Hastings Japp, a character from the Agatha Christie novel 'Murder on the Links'. However, for the sake of this task, I will assume that the character being referred to is indeed Captain Hastings Japp):"
46,quote
