number,quote
1,quote
2,“Danger?”
3,"“I have used a word that surprises you, I see, mon ami. Yes, danger. Because, you see, a woman like that sees only one thing—herself. Such women see nothing of the dangers and hazards that surround them—the million conflicting interests and relationships of life. No, they see only their own forward path. And so—sooner or later—disaster.”"
4,“And the other?”
5,“Miss Adams?”
6,“What do you want me to say about her?”
7,am I tonight the fortune-teller who reads the palm and tells the character?”
8,”
9,"Hastings. It touches me. Do you not know, my friend, that each one of us is a dark mystery, a maze of conflicting passions and desires and attitudes? Mais oui, c’est vrai. One makes one’s little judgments—but nine times out of ten one is wrong.”"
10,”
11,"but, indeed, I assure you, I am really a very humble person.”"
12,”
13,does it not?”
14,you don’t consider that she walks through life in peril?”
15,"my friend,”"
16,"Miss Adams, I think, will succeed. She is shrewd and she is something more. You observed without doubt that she is a Jewess?”"
17,I saw the faint traces of Semitic ancestry. Poirot nodded.
18,in CSV format:
19,in CSV format:
20,quote
21,""""
22,""""
23,I wonder?”
24,"I see. Not got the hens to lay square eggs for you yet, M. Poirot?”"
25,"no,”"
26,it’s murder.”
27,you know. Well-known. Jane Wilkinson. Married him three years ago. They didn’t get on. She left him.”
28,either. She drove up in a taxi—”
29,"but all right. He went downstairs again. About ten minutes later he heard the front door shut. So, anyway, she hadn’t stayed long. He locked up for the night about eleven. He opened the library door, but it was dark, so he thought his master had gone to bed. This morning the body was discovered by a housemaid. Stabbed in the back of the neck just at the roots of the hair.”"
30,"you know. And there’s traffic passing, too. Stabbed in that way, death results amazing quick. Straight through the cistern into the medulla, that’s what the doctor said—or something very like it. If you hit on exactly the right spot it kills a man instantaneously.”"
31,you know.”
32,"mon ami,”"
33,very curious.”
34,quote
35,"""What's that got to do with it? This thing was sent to the Press beforehand. You'll see. You'll find that our lady wasn't there, or that she came in late—eleven o'clock or so. Bless you sir, you mustn't believe everything you see in the Press to be gospel. You of all people ought to know better than that."""
36,"""I can't make you out, M. Poirot. First you sound as though you thought the woman might not have done it after all. And now you make out that you knew it all along."""
37,"""No, no, Mr. Martin. She did it right enough."""
38,"""That's all very well, but—"""
39,"""That's all very well, but—"""
40,"""Come, come,"""
41,quote
42,"""It's all to the advantage of the police when criminals lose their heads. I must go back to the Savoy now."""
43,"""Nervy sort of chap,"""
44,"rising. ""It's all to the advantage of the police when criminals lose their heads. I must go back to the Savoy now."""
45,“You permit that I accompany you?”
46,“Anything?”
47,“Who did she telephone to?”
48,"“I guess it was some kind of hoax. A voice said, ‘Is that Lady Edgware?’ And I said, ‘Yes, that’s right,’ and then they just laughed and rang off.”"
49,“Did you go outside the house to telephone?”
50,“How long were you away from the dinner table?”
51,“It doesn’t revolt mine.”
52,"“What do you mean, revolts the intelligence? It doesn’t revolt mine.”"
53,"“Well,”"
54,“I only asked you for a statement of your movements yesterday evening.”
55,"“About this party, Lady Edgware?”"
56,“What time did you leave?”
57,“So you did leave it?”
58,"“It’s only just about ten o’clock now,”"
59,"“Mercy,”"
