number,quote
1,quote
2,"""I am inclined to think--"""
3,"""I should do so,"""
4,"""Really, Holmes,"""
5,"""you are a little trying at times."""
6,"""It is Porlock's writing,"""
7,"""Porlock, Watson, is a nom-de-plume, a mere identification mark; but"""
8,"""My blushes, Watson!"""
9,"""A touch! A distinct touch!"""
10,"""You are developing a certain unexpected vein of pawky humour, Watson, against which I must learn to guard myself."""
11,"""But in calling Moriarty a criminal you are uttering libel in the eyes of the law--and there lie the glory and the wonder of it!"""
12,"""That's genius, Watson. But if I am spared by lesser men, our day will surely come."""
13,"""Ah, yes--the so-called Porlock is a link in the chain some little way from its great attachment."""
14,"""Exactly, my dear Watson! Hence the extreme importance of Porlock."""
15,"""Led on by some rudimentary aspirations towards right, and encouraged by the judicious stimulation of an occasional ten-pound note sent to him by devious methods, he has once or twice given me advance information which has been of value--that highest value which anticipates and prevents rather than avenges crime."""
16,"""It is obviously an attempt to convey secret information."""
17,"""Because there are many ciphers which I would read as easily as I do the apocrypha of the agony column: such crude devices amuse the intelligence without fatiguing it."""
18,"""Clearly a reference to the words in a page of some book. Until I am told which page and which book I am powerless."""
19,"""Clearly because those are words which were not contained in the page in question."""
20,"""Then why has he not indicated the book?"""
21,"""Your native shrewdness, my dear Watson, that innate cunning which is the delight of your friends, would surely prevent you from inclosing cipher and message in the same envelope."""
22,"""As it is, both have to go wrong before any harm comes from it."""
23,"""Come, we are getting on, Watson."""
24,"""Dear me, this is very disappointing! I fear, Watson, that all"
25,quote
26,A somewhat vague one.
27,Let us see then if we can narrow it down. As I focus my mind upon
28,it seems rather less impenetrable. What indications have we as to
29,"Well, well, it is surely not quite so bad as that. The cipher"
30,does it not? We may take it as a
31,Watson?
32,"Hardly that, Watson. You will, I am sure, agree with me that if the"
33,the number of the chapter is immaterial. Also that if
34,the length of the first
35,Column!
36,"Brilliant, Watson. You are scintillating this morning. If it is not"
37,"then I am very much deceived. So now, you see, we begin to"
38,since one of the words is numbered in the
39,I fear that we have.
40,"Surely you do yourself an injustice. One more coruscation, my dear"
41,
42,"he had intended, before"
43,to send me the clue in this envelope. He says
44,"too. In short, Watson,"
45,What you say certainly sounds plausible.
46,"So we have contracted our field of search to a large book, printed"
47,The Bible!
48,"Good, Watson, good! But not, if I"
49,"Mr. Mac, but hardly surprised. Why should I be surprised? I receive an anonymous communication from a quarter which I know to be important, warning me that danger threatens a certain person. Within an hour I learn that this danger has actually materialized and that the person is dead. I am interested; but, as you observe, I am not surprised."""
50,"Mr. Holmes! The papers will be full of the Birlstone mystery in a day or two; but where's the mystery if there is a man in London who prophesied the crime before ever it occurred? We have only to lay our hands on that man, and the rest will follow."""
51,"Mr. Mac. But how do you propose to lay your hands on the so-called Porlock?"""
52,"Mr. Holmes, that we think in the C. I. D. that you have a wee bit of a bee in your bonnet over this professor. I made some inquiries myself about the matter. He seems to be a very respectable, learned, and talented sort of man."""
53,"you can't but recognize it! After I heard your view I made it my business to see him. I had a chat with him on eclipses. How the talk got that way I canna think; but he had out a reflector lantern and a globe, and made it all clear in a minute. He lent me a book; but I don't mind saying that it was a bit above my head, though I had a good Aberdeen upbringing. He'd have made a grand meenister with his thin face and gray hair and solemn-like way of talking. When he put his hand on my shoulder as we were parting, it was like a father's blessing before you go out into the cold, cruel world."""
54,"Friend MacDonald, this pleasing and touching interview was, I suppose, in the professor's study?"""
55,"is it not?"""
56,quote
57,"""You'll interest me, right enough."""
