number,quote
1,quote
2,"""Marvellous, isn't she?"""
3,"""Jane—you look all excited."""
4,"""Well, she really is too wonderful! Heaps better than I thought she'd be."""
5,"""Jane—you look all excited."""
6,"""Jane—you look all excited."""
7,quote
8,"I have used a word that surprises you, I see, because, you see, a woman like that sees only one thing—herself. Such women see nothing of the dangers and hazards that surround them—the million conflicting interests and relationships of life. No, they see only their own forward path. And so—sooner or later—disaster."
9,am I tonight the fortune-teller who reads the palm and tells the character?”
10,does it not?”
11,"my friend,” said Poirot gravely. “Misfortune may always be waiting to rush out upon us. But as to your question, Miss Adams, I think, will succeed. She is shrewd and she is something more. You observed without doubt that she is a Jewess?”"
12,” I said.
13,M. Poirot.”
14,"I may or may not have brains—as a matter of fact I have—why pretend? But your little affair, it is not my genre.”"
15,"Madame. But all the same, me, I do not make the investigations for divorce. It is not pretty—ce métier là.”"
16,quote
17,"What I mean to say, I ask you? I mean if you take a girl—well, I mean—butting in. Going round upsetting things. Not as though I’d ever said a word to her I shouldn’t have done. She’s not the sort. You know—Puritan fathers—the Mayflower—all that. Dash it—the girl’s straight. What I mean is—what was I saying?"
18,That it was hard lines.
19,You don’t say so. Now I could have sworn you were a chap called Spencer Jones. Dear old Spencer Jones. Met him at the Eton and Harrow and borrowed a fiver from him. What I say is one face is very like another face—that’s what I say. If we were a lot of Chinks we wouldn’t know each other apart.
20,"No, you don’t say so. Now I could have sworn you were a chap called Spencer Jones. Dear old Spencer Jones. Met him at the Eton and Harrow and borrowed a fiver from him. What I say is one face is very like another face—that’s what I say. If we were a lot of Chinks we wouldn’t know each other apart."
21,"Anyway, I’m not a damned nigger."
22,"Look on the bright side, my boy. What I say is, look on the bright side. One of these days—when I’m seventy-five or so, I’m going to be a rich man. When my uncle dies. Then I can pay my tailor."
23,So we go to Regent Gate at eleven tomorrow?
24,Not another word. I’m coming.
25,quote
26,"""Good morning, M. Poirot,"""
27,"""No,"""
28,"""Come now,"""
29,"""You confound fiction with reality, my friend,"""
30,"""Well—it’s like this. I have and I haven’t."""
31,"""And now,"""
32,"""The trouble is that I can’t tell you quite as much as I’d like to."""
33,"""I begin to comprehend. Go on."""
34,"""A mere incident first drew my attention to it. As a matter of fact, I was travelling by train and I noticed a certain fellow. Ugly little chap, clean-shaven, glasses, and a gold tooth."""
35,"""Ah! a gold tooth."""
36,"""Exactly. That’s really the crux of the matter."""
37,"""I begin to comprehend. Go on."""
38,"""As I say. I just noticed the fellow. I was travelling, by the way, to New York. Six months later I was in Los Angeles, and I noticed the fellow again. Don’t know why I should have—but I did. Still, nothing in that."""
39,"""Continue."""
40,"""A month afterwards I had occasion to go to Seattle, and shortly after I got there who should I see but my friend again, only this time he wore a beard."""
41,"""Distinctly curious."""
42,"""Wasn’t it? Of course I didn’t fancy it had anything to do with me at that time, but when I saw the man again in Los Angeles, beardless, in Chicago with a moustache and different eyebrows and in a mountain village disguised as a hobo—well, I began to wonder."""
43,"""Naturally."""
