number,quote
1,quote
2,‘Hell!’
3,Really?
4,”Save Him!”
5,quote
6,"""At last! Here is something distinctly out of the ordinary."""
7,"""You told me yourself that your employer needed you not for the next few weeks."""
8,"""Oh, that's all right. But this Mr. Renauld hints strongly that his business is private."""
9,"""Merlinville,"" I've heard of it, I think."""
10,"""Mr. Renauld has a house in England, I suppose?"""
11,"""Well, we shall hear all the details from the man himself. Come, let us pack. A small suitcase each, and then a taxi to Victoria."""
12,"""I'm surprised you haven't invested in a few bottles of some sea sick remedy, Poirot,"""
13,quote
14,"“By Jove, Poirot,”"
15,“did you see that young goddess?”
16,"“Nonsense. At any rate, you do not share my feelings.”"
17,"“You are what the Scotch people call ‘fey,’ Hastings. It presages disaster.”"
18,“Afraid of what?”
19,"“I have a feeling,”"
20,"“that this is going to be a big affair—a long, troublesome problem that will not be easy to work out.”"
21,"“So. You leave the work of the d—hounds to the hounds. Yet you demand that I, Hercule Poirot, should make myself ridiculous by lying down (possibly on damp grass) to study hypothetical footprints, and should scoop up cigarette ash when I do not know one kind from the other.”"
22,“So you are of the opinion that Japp wasted his time.”
23,"“At any rate, you do not share my feelings.”"
24,“Afraid of what?”
25,"“I have a feeling,”"
26,"“that this is going to be a big affair—a long, troublesome problem that will not be easy to work out.”"
27,quote
28,None
29,quote
30,”
31,quote
32,"“It may be as you say. Now, Monsieur Poirot, you would without doubt like to visit the scene of the crime. I am sorry that the body has been removed, but of course photographs have been taken from every conceivable angle, and will be at your disposal as soon as they are available.”"
33,"“I thank you, monsieur, for all your courtesy.”"
34,“Monsieur.”
35,“Monsieur.”
36,"“That room there, it is the study, hein?”"
37,“Yes. You would like to see it?”
38,“Yes. You would like to see it?”
39,“Françoise?”
40,“Françoise?”
41,"“Or Denise, or Léonie. Whoever did this room. Since there is no dust, the room must have been done this morning. I reconstruct the incident like this. Yesterday, possibly last night, Monsieur Renauld drew a cheque to the order of some one named Duveen. Afterwards it was torn up, and scattered on the floor. This morning—”"
42,“Françoise?”
43,“Yes. What had she done with them? Put them in the kitchen stove of course! What else?”
44,“Courage!”
45,“Courage!”
46,“That is true. Let us proceed.”
47,“It was—but how did you know?”
48,“By this. I found it on the back of the leather chair.” And he held up between his finger and thumb a long black hair—a woman’s hair!
49,"“The body is here. We moved it from the scene of the crime just before you arrived, as the photographers had done with it.”"
50,"“Well, what is it?”"
51,“Good.”
52,“He wore his overcoat very long.”
53,quote
54,"a quote from M. Hautet, M. Bex, and M. Renauld is found:"
55,"“I hope, madame, that it will not distress you unduly to relate to us what occurred last night?”"
56,“Mon Dieu!”
57,“the hands of the watch point to seven o’clock!”
58,"“Ten days, perhaps.”"
59,“Possibly. I only noticed it then.”
60,“Yes. I had seen the change in him.”
61,"“However, since he evidently wished to conceal the fact from me, I tried to pretend that I had noticed nothing.”"
62,“A detective?”
63,“I had no idea of this. Evidently he was fully cognizant of the danger.”
