number,quote
1,quote
2,"""Well, Watson, what do you make of it?"""
3,"""How did you know what I was doing? I believe you have eyes in the back of your head."""
4,"""I have, at least, a well-polished, silver-plated coffee-pot in front of me,"""
5,"""But, tell me, Watson, what do you make of our visitor's stick?"""
6,"""I think that Dr. Mortimer is a successful, elderly medical man, well-esteemed since those who know him give him this mark of their appreciation."""
7,"""Good!"""
8,"""I think also that the probability is in favour of his being a country practitioner who does a great deal of his visiting on foot."""
9,"""Why so?"""
10,"""Because this stick, though originally a very handsome one has been so knocked about that I can hardly imagine a town practitioner carrying it."""
11,"""Perfectly sound!"""
12,"""And then again, there is the 'friends of the C.C.H.' I should guess that to be the Something Hunt, the local hunt to whose members he has possibly given some surgical assistance, and which has made him a small presentation in return."""
13,"""Really, Watson, you excel yourself,"""
14,"""I am bound to say that in all the accounts which you have been so good as to give of my own small achievements you have habitually underrated your own abilities."""
15,"""It may be that you are not yourself luminous, but you are a conductor of light."""
16,"""Some people without possessing genius have a remarkable power of stimulating it."""
17,"""I confess, my dear fellow, that I am very much in your debt."""
18,"""He had never said as much before, and I must admit that his words gave me keen pleasure, for I had often been piqued by his indifference to my admiration and to the attempts which I had made to give publicity to his methods."""
19,"""I was proud, too, to think that I had so far mastered his system as to apply it in a way which earned his approval."""
20,"""He now took the stick from my hands and examined it for a few minutes with his naked eyes."""
21,"""Then with an expression of interest"
22,"quote"""
23,""""
24,"dear, that's bad!"""
25,"come, we are not so far wrong, after all,"""
26,"this is my friend Dr. Watson."""
27,"sir. I have heard your name mentioned in connection with that of your friend."""
28,"Mr. Holmes."""
29,"I perceive, sir, as I am in mine,"""
30,"sir, that it was not merely for the purpose of examining my skull that you have done me the honour to call here last night and again to-day?"""
31,""""
32,"Dr. Mortimer, you would do wisely if without more ado you would kindly tell me plainly what the exact nature of the problem is in which you demand my assistance."""
33,quote
34,"Those are the public facts, Mr. Holmes, in connection with the death of Sir Charles Baskerville."
35,"In doing so, I am telling that which I have not confided to anyone."
36,"For both these reasons I thought that I was justified in telling rather less than I knew, since no practical good could result from it, but with you there is no reason why I should not be perfectly frank."
37,Within the last few months it became increasingly plain to me that Sir Charles's nervous system was strained to the breaking point.
