number,quote
1,quote
2,
3,quote
4,"“She didn’t leave a letter of any kind,”"
5,“Oh!”
6,"“One always has to take the possibility of suicide into consideration,”"
7,“Will there be an inquest?”
8,"“There may be. It all depends. If I am able to declare myself absolutely satisfied that the overdose was taken accidentally, an inquest might be dispensed with.”"
9,“And are you absolutely satisfied?”
10,"“I don’t know exactly what a “proper place” constitutes—it sounds chilly and unpleasant—but I know that Miss Russell goes about with pinched lips, and what I can only describe as an acid smile, and that she professes the utmost sympathy for “poor Mrs. Ackroyd—dependent on the charity of her husband’s brother.”"
11,“I don’t know what Mrs. Cecil Ackroyd thought of the Ferrars affair when it came on the tapis. It was clearly to her advantage that Ackroyd should remain unmarried. She was always very charming—not to say gushing—to Mrs. Ferrars when they met.”
12,“Had she taken her own life?”
13,“When had I last seen her? Not for over a week. Her manner then had been normal enough considering—well—considering everything.”
14,“I think I can safely say that it was at this moment that a foreboding of the future first swept over me. Nothing tangible as yet—but a vague premonition of the way things were setting. That earnest _tête-à-tête_ between Ralph Paton and Mrs. Ferrars the day before struck me disagreeably.”
15,“Sheppard!”
16,“You’ve heard then?”
17,"“It’s worse than you know,”"
18,"“Look here, Sheppard, I’ve got to talk to you. Can you come back with me now?”"
19,"“Hardly. I’ve got three patients to see still, and I must be back by twelve to see my surgery patients.”"
20,"“Then this afternoon—no, better still, dine to-night. At 7.30? Will that suit you?”"
21,“Yes—I can manage that all right. What’s wrong? Is it Ralph?”
22,"“I hardly knew why I said that—except, perhaps, that it had so often been Ralph.”"
23,"it’s not Ralph. Ralph’s in London——Damn! Here’s old Miss Ganett coming. I don’t want to have to talk to her about this ghastly business. See you to-night, Sheppard. Seven-thirty.”"
24,"except that there is a suggestion of cast iron about Miss Russell, a something that is above the ills of the flesh."
25,"Dr. Sheppard,” said Miss Russell. “I should be much obliged if you would take a look at my knee.”"
26,"as far as that goes——"""
27,"” said Miss Russell, her eyes sweeping over my array of bottles disparagingly. “Drugs do a lot of harm. Look at the cocaine habit.”"
28,"as far as that goes——"""
29,"doctor,” said Miss Russell. “Suppose you are really a slave of the drug habit. Is there any cure?”"
30,” said my sister.
31,"” said Caroline, with immense enjoyment."
32,quote
33,"“I demand of you a thousand pardons, monsieur. I am without defense. For some months now I cultivate the marrows. This morning suddenly I enrage myself with these marrows. I send them to promenade themselves—alas! not only mentally but physically. I seize the biggest. I hurl him over the wall. Monsieur, I am ashamed. I prostrate myself.”"
34,"“Ah! no,” he exclaimed. “Do not disquiet yourself. It is not with me a habit. But can you figure to yourself, monsieur, that a man may work towards a certain object, may labor and toil to attain a certain kind of leisure and occupation, and then find that, after all, he yearns for the old busy days, and the old occupations that he thought himself so glad to leave?”"
35,"“The chains of habit. We work to attain an object, and the object gained, we find that what we miss is the daily toil. And mark you, monsieur, my work was interesting work. The most interesting work there is in the world.”"
